id,id_scanned_kanban,kanban,location,delivery,line_no,stock_address,supplier_name,parts_code,parts_name,quantity,kanban_num,scooter_station,scan_date_time,request_date_time,requested_by,print_date_time,selector_ip,selection_date_time,status
6278759,REQ:22012309b9b5e,"F11014570457031161               23081118 KL                                                        ",4570,4570,1118 KL,AB90101,7047-0195-30,31161,"YB-31-B   ",1000,2308,FA7,2022-01-23 21:10:16.00,2022-01-23 21:10:26.00,DI-nvy63fny8k2pwHp5D,2022-01-23 21:11:59.00,172.25.117.170,2022-01-23 21:11:54.00,Ongoing Picking
6278791,REQ:22012309f88c8,"F11014570457052A                 1076TKR AB63KL                                                     ",4570,4570,TKR AB63KL,WIRE30112,NULL,52A,"AVSS 0.3 VI ",1000,1076,WT12,2022-01-23 21:13:51.00,2022-01-23 21:14:28.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 21:16:25.00,172.25.117.170,2022-01-23 21:15:54.00,Ongoing Picking
6278792,REQ:22012309f88c8,"F110145704570UT7                 4953TKR N51 KL                                                     ",4570,4570,TKR N51 KL,WR100107,NULL,UT7,"CIVUS 0.35 W ",2600,4953,WT12,2022-01-23 21:14:12.00,2022-01-23 21:14:28.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 21:16:25.00,172.25.117.170,2022-01-23 21:15:54.00,Ongoing Picking
6278796,REQ:22012309f88c8,"F11014570457036222               0334TKRA D1 KL                                                     ",4570,4570,TKRA D1 KL,A190101,EARTHM6Z-M-V,36222,"LA106ZNTP   ",2000,334,WT12,2022-01-23 21:11:39.00,2022-01-23 21:14:28.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 21:16:25.00,172.25.117.170,2022-01-23 21:15:54.00,Ongoing Picking
6278798,REQ:22012309f88c8,"F11014570457049S                 1598TKRATR-234                                                     ",4570,4570,TKRATR-234,WIRE30106,NULL,49S,"AVSS 0.3 L ",1000,1598,WT12,2022-01-23 21:13:59.00,2022-01-23 21:14:28.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 21:16:25.00,172.25.117.170,2022-01-23 21:15:54.00,Ongoing Picking
6278910,REQ:2201231026434,"F11014570457034314               0837TKRA L14 K                                                     ",4570,4570,TKRA L14 K,A60102,7116-7390-02,34314,"YSN-F   ",5500,837,WT12,2022-01-23 22:26:08.00,2022-01-23 22:26:23.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 22:47:35.00,172.25.117.170,2022-01-23 22:47:33.00,Ongoing Picking
6278948,REQ:2201231191d1c,"F11014570457022416               2024TKR SPL KL                                                     ",4570,4570,TKR SPL KL,B180202,7158-3165-90,22416,"C-YRH-L   ",2000,2024,WT12,2022-01-23 23:06:00.00,2022-01-23 23:06:52.00,PD-HNFAGJSAdqwOro3tugs56fofsjfosd36Y,2022-01-23 23:53:03.00,172.25.117.170,2022-01-23 23:52:59.00,Ongoing Picking
6278984,REQ:220123116053d,"F11014570457001KWC               05771118 KL                                                        ",4570,4570,1118 KL,AB10101,91553-SFE-0030-H1,01KWC,"NA-173-GR   ",500,577,FA7,2022-01-23 23:38:15.00,2022-01-23 23:38:26.00,DI-nvy63fny8k2pwHp5D,2022-01-23 23:57:09.00,172.25.117.170,2022-01-23 23:57:06.00,Ongoing Picking
6279034,REQ:220123080c572,"F1101457045700074W               00064114 KL1                                                       ",4570,4570,4114 KL1,U330201,NULL,0074W,"FLB-42080   ",350,6,FA12,2022-01-23 20:11:45.00,2022-01-23 20:11:52.00,DI-g81elfL4jkBqaSJk9,2022-01-24 01:07:58.00,172.25.117.170,2022-01-24 01:07:55.00,Ongoing Picking
6279418,REQ:22012403c21c8,"F11014570457001KWC               05861118 KL                                                        ",4570,4570,1118 KL,AB10101,91553-SFE-0030-H1,01KWC,"NA-173-GR   ",500,586,FA7,2022-01-24 03:28:32.00,2022-01-24 03:28:45.00,DI-nvy63fny8k2pwHp5D,2022-01-24 03:46:34.00,172.25.119.232,2022-01-24 03:46:32.00,Ongoing Picking
6279510,REQ:22012404ff2fe,"F11014570457033426               09281118 KL                                                        ",4570,4570,1118 KL,AB80101,7147-2666-40,33426,"YA-107-GR   ",1500,928,FA7,2022-01-24 04:27:27.00,2022-01-24 04:27:42.00,DI-nvy63fny8k2pwHp5D,2022-01-24 04:27:49.00,172.25.119.232,2022-01-24 04:27:47.00,Ongoing Picking
6279547,REQ:2201240830909,"F11014570457022417               0414J12 SPA KL                                                     ",4570,4570,J12 SPA KL,B180403,7158-3166-60,22417,"C-YRH-G   ",2000,414,WT6,2022-01-24 08:05:47.00,2022-01-24 08:06:10.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 08:07:18.00,172.25.116.78,2022-01-24 08:07:15.00,Ongoing Picking
6279548,REQ:2201240830909,"F11014570457022417               0415J12 SPA KL                                                     ",4570,4570,J12 SPA KL,B180403,7158-3166-60,22417,"C-YRH-G   ",2000,415,WT6,2022-01-24 08:05:49.00,2022-01-24 08:06:10.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 08:07:18.00,172.25.116.78,2022-01-24 08:07:15.00,Ongoing Picking
6279730,REQ:2201240893893,"F11014570457001XWQ               00083144 KL                                                        ",4570,4570,3144 KL,L200303,NULL,01XWQ,"TWWB13X195-2403   ",100,8,FA14,2022-01-24 08:11:29.00,2022-01-24 08:12:47.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 08:16:16.00,172.25.119.232,2022-01-24 08:16:13.00,Ongoing Picking
6280100,REQ:220124089481f,"F11014570457002JQ3               01653134 KL                                                        ",4570,4570,3134 KL,J10201,"SCROLL-A PVCRG 22X00,70X0120",02JQ3,"VPD22X0.7X120(B)   ",100,165,FA14,2022-01-24 08:16:56.00,2022-01-24 08:19:40.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 08:22:23.00,172.25.117.170,2022-01-24 08:22:19.00,Ongoing Picking
6280101,REQ:220124089481f,"F11014570457002JQ3               01663134 KL                                                        ",4570,4570,3134 KL,J10201,"SCROLL-A PVCRG 22X00,70X0120",02JQ3,"VPD22X0.7X120(B)   ",100,166,FA14,2022-01-24 08:16:59.00,2022-01-24 08:19:40.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 08:22:23.00,172.25.117.170,2022-01-24 08:22:19.00,Ongoing Picking
6280425,REQ:22012408f22f6,"F11014570457087A                 0208TRD177B-83                                                     ",4570,4570,TRD177B-83,WIRE30119,NULL,87A,"AVSS 0.5 GR ",1000,208,WT5,2022-01-24 08:23:44.00,2022-01-24 08:24:38.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 08:25:51.00,172.25.116.78,2022-01-24 08:25:34.00,Ongoing Picking
6280844,REQ:2201240823005,"F11014570457000BD1               00164120 KL                                                        ",4570,4570,4120 KL,WR100308,NULL,00BD1,"PR-B6A440AS-1   ",20,16,FA16,2022-01-24 08:21:06.00,2022-01-24 08:22:07.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-24 08:36:02.00,172.25.116.78,2022-01-24 08:35:59.00,Ongoing Picking
6280967,REQ:22012408b07e9,"F11014570457002JQ3               01773135 KL                                                        ",4570,4570,3135 KL,J10201,"SCROLL-A PVCRG 22X00,70X0120",02JQ3,"VPD22X0.7X120(B)   ",100,177,FA14,2022-01-24 08:24:44.00,2022-01-24 08:25:19.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 08:39:14.00,172.25.116.78,2022-01-24 08:39:12.00,Ongoing Picking
6281384,REQ:2201240818507,"F11014570457011847               0154SUB B12 KL                                                     ",4570,4570,SUB B12 KL,D170602,TER187M-MSN,11847,HKM,2500,154,WT8,2022-01-24 08:15:45.00,2022-01-24 08:35:01.00,DI-vFdAijFtigfplhIaI,2022-01-24 08:50:39.00,172.25.116.78,2022-01-24 08:50:34.00,Ongoing Picking
6281744,REQ:220124082a2b7,"F11014570457037531               06193006 KL                                                        ",4570,4570,3006 KL,X270102,HX06-2F-B,37531,"HVS-SB-2F-B   ",100,619,FA16,2022-01-24 08:37:00.00,2022-01-24 08:38:11.00,DI-00iAYjv3DMZyxOS12,2022-01-24 09:07:13.00,172.25.117.48,2022-01-24 09:07:10.00,Ongoing Picking
6281765,REQ:220124086ccfb,"F11014570457023697               0584Y2R SPA KL                                                     ",4570,4570,Y2R SPA KL,A70202,1612123-1,23697,"FRT-2123   ",500,584,WT4,2022-01-24 08:32:56.00,2022-01-24 08:42:23.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 09:08:22.00,172.25.116.78,2022-01-24 09:07:19.00,Ongoing Picking
6281766,REQ:220124086ccfb,"F11014570457023697               0585Y2R SPA KL                                                     ",4570,4570,Y2R SPA KL,A70202,1612123-1,23697,"FRT-2123   ",500,585,WT4,2022-01-24 08:32:59.00,2022-01-24 08:42:23.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 09:08:22.00,172.25.116.78,2022-01-24 09:07:19.00,Ongoing Picking
6281823,REQ:220124089d47d,"F11014570457031433               0425T20 H1KL1                                                      ",4570,4570,T20 H1KL1,B70203,HE025TER-FSS-SN,31433,"HSEF01   ",10500,425,WT11,2022-01-24 08:45:53.00,2022-01-24 08:48:34.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 09:10:22.00,172.25.116.78,2022-01-24 09:09:37.00,Ongoing Picking
6281825,REQ:220124089d47d,"F11014570457031433               0427T20 I3KL1                                                      ",4570,4570,T20 I3KL1,B70203,HE025TER-FSS-SN,31433,"HSEF01   ",10500,427,WT11,2022-01-24 08:46:14.00,2022-01-24 08:48:34.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 09:10:22.00,172.25.116.78,2022-01-24 09:09:37.00,Ongoing Picking
6281847,REQ:2201240852585,"F11014570457037705               02141102 KL                                                        ",4570,4570,1102 KL,AB110201,GB2275,37705,"GB2275   ",30,214,FA6,2022-01-24 08:34:49.00,2022-01-24 08:35:07.00,PD-BLSMGLSGLSgg25465g65654glkfmlapr43l5,2022-01-24 09:10:45.00,172.25.117.48,2022-01-24 09:10:43.00,Ongoing Picking
6281953,REQ:22012408792ad,"F11014570457001PCX               0395T20 SPDKL1                                                     ",4570,4570,T20 SPDKL1,AB190101,7289-6868-30,01PCX,"YPS-SB-2F-1-B   ",2520,395,WT11,2022-01-24 08:49:20.00,2022-01-24 08:50:44.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 09:12:09.00,172.25.116.78,2022-01-24 09:11:18.00,Ongoing Picking
6282036,REQ:220124080e502,"F11014570457011848               0391HONDA 3M0A                                                     ",4570,4570,HONDA 3M0A,A10303,TER187M-LSN,11848,"HKM-20   ",2000,391,WT12,2022-01-24 08:47:54.00,2022-01-24 08:49:11.00,DI-ABCnM143bnjgKXUlm,2022-01-24 09:15:34.00,172.25.116.78,2022-01-24 09:15:30.00,Ongoing Picking
6282156,REQ:22012408997f6,"F11014570457057W                 0740J12 W41-N                                                      ",4570,4570,J12 W41-N,WIRE30123,NULL,57W,"AVSS 0.5 P ",1000,740,WT6,2022-01-24 08:50:43.00,2022-01-24 09:02:24.00,DI-VjOnBKxrLIxvMpjf1,2022-01-24 09:19:35.00,172.25.116.78,2022-01-24 09:19:31.00,Ongoing Picking
6282770,REQ:220124093684c,"F11014570457034314               0907T20 C3KL1                                                      ",4570,4570,T20 C3KL1,A60102,7116-7390-02,34314,"YSN-F   ",5500,907,WT11,2022-01-24 09:25:26.00,2022-01-24 09:25:45.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 09:36:32.00,172.25.116.78,2022-01-24 09:36:11.00,Ongoing Picking
6282882,REQ:22012408d243e,"F11014570457034314               0879SUB F2-C7                                                      ",4570,4570,SUB F2-C7,A60102,7116-7390-02,34314,"YSN-F   ",5500,879,WT4,2022-01-24 08:49:51.00,2022-01-24 08:52:18.00,DI-NoQZe1qGDo42OLUUl,2022-01-24 09:41:14.00,172.25.116.78,2022-01-24 09:40:21.00,Ongoing Picking
6283001,REQ:22012409ad6eb,"F11014570457028377               0300SUB F2-A6                                                      ",4570,4570,SUB F2-A6,B170203,09999LOMINI-F-M,28377,"MAF-STA11   ",2000,300,WT4,2022-01-24 09:08:57.00,2022-01-24 09:09:10.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 09:47:10.00,172.25.116.78,2022-01-24 09:47:06.00,Ongoing Picking
6283046,REQ:2201240946f04,"F110145704570JN4                 0023Y2R S42 KL                                                     ",4570,4570,Y2R S42 KL,WIRE50130,NULL,JN4,"AVSS 1.25F BE ",700,23,WT4,2022-01-24 09:11:31.00,2022-01-24 09:16:39.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 09:47:56.00,172.25.116.78,2022-01-24 09:47:48.00,Ongoing Picking
6283063,REQ:2201240965b18,"F11014570457022341               0746D.O F1-A3                                                      ",4570,4570,D.O F1-A3,B60103,HE025TER-FS-SN,22341,"HSEF03   ",10500,746,WT4,2022-01-24 09:32:44.00,2022-01-24 09:33:34.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 09:48:32.00,172.25.116.78,2022-01-24 09:48:27.00,Ongoing Picking
6283531,REQ:220124090e086,"F11014570457002JN1               03211034 KL                                                        ",4570,4570,1034 KL,L40201,"SCROLL-A PVCRG 09X00,70X0070",02JN1,"VPD9X0.7X70(B)   ",100,321,FA6,2022-01-24 09:47:04.00,2022-01-24 09:47:12.00,DI-Y3WFNAlUbQuyL57Hz,2022-01-24 10:06:53.00,172.25.117.48,2022-01-24 10:06:49.00,Ongoing Picking
6283605,REQ:22012410cc365,"F110145704570UG5                 3478S.O A41 KL                                                     ",4570,4570,S.O A41 KL,WR100111,NULL,UG5,"CIVUS 0.35 BR ",2600,3478,WT2A,2022-01-24 10:03:50.00,2022-01-24 10:04:50.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 10:08:49.00,172.25.116.78,2022-01-24 10:08:46.00,Ongoing Picking
6283724,REQ:2201241010a31,"F11014570457034314               0903H-O I10KL1                                                     ",4570,4570,H-O I10KL1,A60102,7116-7390-02,34314,"YSN-F   ",5500,903,WT9,2022-01-24 10:01:15.00,2022-01-24 10:10:04.00,DI-EpXchxtHdp6BcPf8F,2022-01-24 10:13:32.00,172.25.116.78,2022-01-24 10:13:17.00,Ongoing Picking
6283757,REQ:22012410a7664,"F110145704570QW4                 0119MAZDA MERG                                                     ",4570,4570,MAZDA MERG,WIRE30131,NULL,QW4,"AVSS 1.25 SB ",800,119,WT7,2022-01-24 10:14:16.00,2022-01-24 10:14:41.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 10:16:25.00,172.25.116.78,2022-01-24 10:16:22.00,Ongoing Picking
6283923,REQ:22012409f75be,"F11014570457036478               04454126 KL                                                        ",4570,4570,4126 KL,G40301,12A77NQA08SP-NA,36478,"SSG-JC-R8FJT   ",100,445,FA16,2022-01-24 09:34:46.00,2022-01-24 09:35:12.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-24 10:19:41.00,172.25.116.78,2022-01-24 10:19:35.00,Ongoing Picking
6283925,REQ:22012409f75be,"F11014570457036478               04444126 KL                                                        ",4570,4570,4126 KL,G40301,12A77NQA08SP-NA,36478,"SSG-JC-R8FJT   ",100,444,FA16,2022-01-24 09:34:47.00,2022-01-24 09:35:12.00,PD-dmfmwFWJLV564689WSFJSVFLOJFOOLV,2022-01-24 10:19:41.00,172.25.116.78,2022-01-24 10:19:35.00,Ongoing Picking
6284038,REQ:22012410104a2,"F11014570457036860               00032128 KL                                                        ",4570,4570,2128 KL,G200703,1376368-2,36860,"ASE-TP-8FA-B   ",100,3,FA5,2022-01-24 10:01:26.00,2022-01-24 10:01:39.00,PD-HEHRJWQIAJKSDNKFdsfl51ds45fsdlk4857vdkfmfjk,2022-01-24 10:21:05.00,172.25.117.48,2022-01-24 10:21:02.00,Ongoing Picking
6284304,REQ:220124099c929,"F11014570457008578               00931137 KL                                                        ",4570,4570,1137 KL,H130201,NO7210-12X18,08578,"PT12(L)   ",100,93,FA3,2022-01-24 09:40:37.00,2022-01-24 10:04:54.00,DI-L2aCR3MLE1iczWKk5,2022-01-24 10:24:52.00,172.25.119.232,2022-01-24 10:24:51.00,Ongoing Picking
6284305,REQ:220124099c929,"F11014570457008578               00921137 KL                                                        ",4570,4570,1137 KL,H130201,NO7210-12X18,08578,"PT12(L)   ",100,92,FA3,2022-01-24 09:40:39.00,2022-01-24 10:04:54.00,DI-L2aCR3MLE1iczWKk5,2022-01-24 10:24:53.00,172.25.119.232,2022-01-24 10:24:51.00,Ongoing Picking
6284307,REQ:220124104fe52,"F11014570457000MH9               0004SUB D42                                                        ",4570,4570,SUB D42,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,4,WT8,2022-01-24 10:07:26.00,2022-01-24 10:17:26.00,DI-vFdAijFtigfplhIaI,2022-01-24 10:25:04.00,172.25.116.78,2022-01-24 10:24:47.00,Ongoing Picking
6284501,REQ:220124103ad4b,"F11014570457018978               0342S.O X10 KL                                                     ",4570,4570,S.O X10 KL,A40401,TER-WHX4-F2-S,18978,"WPCF03   ",6000,342,WT2A,2022-01-24 10:31:25.00,2022-01-24 10:33:55.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 10:36:35.00,172.25.116.78,2022-01-24 10:36:32.00,Ongoing Picking
6284519,REQ:2201241092d8a,"F11014570457037819               00094122 KL1                                                       ",4570,4570,4122 KL1,E140304,82712-47150,37819,"CL-47150-W   ",100,9,FA16,2022-01-24 10:19:41.00,2022-01-24 10:20:47.00,DI-00iAYjv3DMZyxOS12,2022-01-24 10:37:56.00,172.25.116.78,2022-01-24 10:37:52.00,Ongoing Picking
6284563,REQ:22012410696f7,"F11014570457025860               0036ANNEX TSUM                                                     ",4570,4570,ANNEX TSUM,AD10203,7283-0764-30,25860,"YLA-BA-LIF3F-B   ",200,36,FA16,2022-01-24 10:21:25.00,2022-01-24 10:23:12.00,DI-00iAYjv3DMZyxOS12,2022-01-24 10:38:47.00,172.25.116.78,2022-01-24 10:38:15.00,Ongoing Picking
6284949,REQ:22012410ff293,"F11014570457031433               0371TKRA B11 K                                                     ",4570,4570,TKRA B11 K,B70203,HE025TER-FSS-SN,31433,"HSEF01   ",10500,371,WT4,2022-01-24 11:02:13.00,2022-01-24 11:07:46.00,DI-SE3UHMHWGo6fIkTsc,2022-01-24 11:21:34.00,172.25.119.232,2022-01-24 11:21:32.00,Ongoing Picking
6285233,REQ:2201241067bca,"F11014570457035112               0190T20 SPEKL1                                                     ",4570,4570,T20 SPEKL1,AB10202,MX36002SQ4,35112,"JMX36-BO-4FB.2-Y   ",1300,190,WT11,2022-01-24 10:46:10.00,2022-01-24 10:46:59.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 11:28:28.00,172.25.119.232,2022-01-24 11:28:25.00,Ongoing Picking
6285663,REQ:22012410c9103,"F11014570457018269               2323MER SPA KL                                                     ",4570,4570,MER SPA KL,L330101,#232WF0.1X19X25??,18269,"VT0.1X19(B)   ",5000,2323,WT7,2022-01-24 10:51:45.00,2022-01-24 10:52:06.00,LV-jKcNcMrCgMBoPLVlnO143,2022-01-24 11:35:17.00,172.25.116.78,2022-01-24 11:35:13.00,Ongoing Picking
6285791,REQ:220124112faab,"F11014570457022416               2028TKR SPL KL                                                     ",4570,4570,TKR SPL KL,B180202,7158-3165-90,22416,"C-YRH-L   ",2000,2028,WT12,2022-01-24 11:22:38.00,2022-01-24 11:24:08.00,DI-ABCnM143bnjgKXUlm,2022-01-24 11:38:57.00,172.25.116.78,2022-01-24 11:38:17.00,Ongoing Picking
6285877,REQ:220124110b1db,"F11014570457000A7Y               01033135 KL                                                        ",4570,4570,3135 KL,AD20201,39825-T20-A111-Y1,00A7Y,"CORD825T20A111,H   ",100,103,FA14,2022-01-24 11:26:53.00,2022-01-24 11:42:39.00,PD-JEKRJWQMV5f96wkqfjwodmvlbsjfpvSFK,2022-01-24 11:43:12.00,172.25.117.48,2022-01-24 11:43:09.00,Ongoing Picking
6286006,REQ:22012411f19a3,"F11014570457007120               0178T20 SPG KL                                                     ",4570,4570,T20 SPG KL,B180401,DL9PLG-S-BLUE,07120,"C-STWSB(L)   ",2000,178,WT11,2022-01-24 11:48:36.00,2022-01-24 11:49:11.00,PD-2FMdmfvQWOFMfasRIEJGBLAMMFNeE,2022-01-24 11:49:50.00,172.25.116.78,2022-01-24 11:49:19.00,Ongoing Picking
6286065,REQ:22012412961ef,"F11014570457000MHD               0004SUB D22                                                        ",4570,4570,SUB D22,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,4,WT8,2022-01-24 12:50:45.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:56.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286066,REQ:22012412961ef,"F11014570457000MHD               0003SUB D22                                                        ",4570,4570,SUB D22,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,3,WT8,2022-01-24 12:50:49.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286069,REQ:22012412961ef,"F11014570457000MHB               0003SUB D31                                                        ",4570,4570,SUB D31,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,3,WT8,2022-01-24 12:50:29.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286071,REQ:22012412961ef,"F11014570457000MHB               0006SUB D32                                                        ",4570,4570,SUB D32,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,6,WT8,2022-01-24 12:51:24.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286073,REQ:22012412961ef,"F11014570457000MHC               0004SUB D33                                                        ",4570,4570,SUB D33,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,4,WT8,2022-01-24 12:50:48.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286074,REQ:22012412961ef,"F11014570457000MHC               0003SUB D33                                                        ",4570,4570,SUB D33,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,3,WT8,2022-01-24 12:50:52.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286075,REQ:22012412961ef,"F11014570457000MH9               0005SUB D42                                                        ",4570,4570,SUB D42,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,5,WT8,2022-01-24 12:50:33.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286076,REQ:22012412961ef,"F11014570457000MH9               0007SUB D43                                                        ",4570,4570,SUB D43,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,7,WT8,2022-01-24 12:51:29.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286077,REQ:22012412961ef,"F11014570457000MH9               0006SUB D43                                                        ",4570,4570,SUB D43,No Data,NULL,00MH9,"BSSXT0.5F W/   ",1200,6,WT8,2022-01-24 12:51:32.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286080,REQ:22012412961ef,"F11014570457000MHD               0008SUB N12KL1                                                     ",4570,4570,SUB N12KL1,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,8,WT8,2022-01-24 12:52:13.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286081,REQ:22012412961ef,"F11014570457000MHD               0007SUB N12KL1                                                     ",4570,4570,SUB N12KL1,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,7,WT8,2022-01-24 12:52:16.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286082,REQ:22012412961ef,"F11014570457000MHB               0008SUB X11KL1                                                     ",4570,4570,SUB X11KL1,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,8,WT8,2022-01-24 12:51:49.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286083,REQ:22012412961ef,"F11014570457000MHB               0007SUB X11KL1                                                     ",4570,4570,SUB X11KL1,No Data,NULL,00MHB,"BSSXT0.5F Y/   ",1200,7,WT8,2022-01-24 12:51:51.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286084,REQ:22012412961ef,"F11014570457000MHC               0008SUB X12KL1                                                     ",4570,4570,SUB X12KL1,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,8,WT8,2022-01-24 12:52:19.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286085,REQ:22012412961ef,"F11014570457000MHC               0007SUB X12KL1                                                     ",4570,4570,SUB X12KL1,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,7,WT8,2022-01-24 12:52:21.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286086,REQ:22012412961ef,"F11014570457000MHC               0012SUB Z21                                                        ",4570,4570,SUB Z21,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,12,WT8,2022-01-24 12:52:51.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:57.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286087,REQ:22012412961ef,"F11014570457000MHC               0011SUB Z21                                                        ",4570,4570,SUB Z21,No Data,NULL,00MHC,"BSSXT0.5F Y/B   ",1200,11,WT8,2022-01-24 12:52:57.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286088,REQ:22012412961ef,"F11014570457000MHD               0010SUB Z22                                                        ",4570,4570,SUB Z22,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,10,WT8,2022-01-24 12:51:12.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
6286089,REQ:22012412961ef,"F11014570457000MHD               0009SUB Z22                                                        ",4570,4570,SUB Z22,No Data,NULL,00MHD,"BSSXT0.5F Y/G   ",1200,9,WT8,2022-01-24 12:51:14.00,2022-01-24 13:04:00.00,DI-vFdAijFtigfplhIaI,2022-01-24 13:10:58.00,172.25.116.78,2022-01-24 13:10:49.00,Ongoing Picking
